"conversationId","createdAt","id","inReplyToId","inReplyToUserId","inReplyToUsername","isConversationControlled","isPinned","isQuote","isReply","likeCount","quoteCount","replyCount","reply_to_user_results","retweetCount","retweeted_tweet","source","text","twitterUrl","url","viewCount"
"2042091228385439769","Thu Apr 09 04:04:23 +0000 2026","2042091228385439769",,,,"false","false",,"false","0","0","0",,"0",,"","Spesifikasi dan Harga Motor Listrik MBG, Pengadaan 25 Ribu Unit di Tahun Anggaran 2025
https://t.co/tIsJdCTNJF","https://twitter.com/bNdotzz/status/2042091228385439769","https://x.com/bNdotzz/status/2042091228385439769","26"
"2042090138222960692","Thu Apr 09 04:00:03 +0000 2026","2042090138222960692",,,,"false","false",,"false","0","0","0",,"0",,"","Efisien! Kepala BGN tegaskan pengadaan motor listrik MBG justru hemat Rp10 juta per unit. Bukan pemborosan, tapi strategi cerdas dukung gizi anak bangsa hingga pelosok. Nyata geraknya!
#LanjutkanMBG

#PerlindunganRakyatKecil Stabilitas Ekonomi Nasional #shopeevippointcoffeerp1 https://t.co/hYJZdblxuk","https://twitter.com/grayootd/status/2042090138222960692","https://x.com/grayootd/status/2042090138222960692","80"
"2042089960636084636","Thu Apr 09 03:59:21 +0000 2026","2042089960636084636",,,,"false","false",,"false","0","0","0",,"0",,"","Isu pemborosan soal motor listrik buat program MBG langsung dipatahkan nih Faktanya BGN dapet harga jauh di bawah pasar hemat 10 juta per unit! Pengadaan ini juga udah direncanakan matang sejak awal. Jadi jangan gampang kemakan gosip ya #LanjutkanMBG

Stabilitas Ekonomi Nasional https://t.co/Fb6kFnlwXg","https://twitter.com/AnggelaTijam/status/2042089960636084636","https://x.com/AnggelaTijam/status/2042089960636084636","50"
"2042085958515097926","Thu Apr 09 03:43:27 +0000 2026","2042085958515097926",,,,"false","false",,"false","0","0","0",,"0",,"","Kepala BGN tepis pemborosan dan pastikan pengadaan motor listrik dapat harga spesial, lebih murah Rp10 juta /unit dari harga pasar. Sudah masuk anggaran 2025 dan direncanakan sejak awal. Semua demi efisiensi distribusi MBG ke seluruh pelosok negeri.
#LanjutkanMBG

main api https://t.co/rnoH15vy8G","https://twitter.com/bandidkotta/status/2042085958515097926","https://x.com/bandidkotta/status/2042085958515097926","55"
"2042080473531449689","Thu Apr 09 03:21:39 +0000 2026","2042080473531449689",,,,"false","false",,"false","0","0","0",,"0",,"","Jangan langsung percaya narasi negatif. Pengadaan motor listrik MBG sudah melalui perencanaan matang dan berhasil ditekan di bawah harga pasar. Hemat anggaran, tapi manfaat tetap maksimal untuk masyarakat.
#LanjutkanMBG

Stabilitas Ekonomi Nasional
#PerlindunganRakyatKecil https://t.co/iOTlg4CnDZ","https://twitter.com/F4h7eza/status/2042080473531449689","https://x.com/F4h7eza/status/2042080473531449689","98"
"2042080043502092641","Thu Apr 09 03:19:57 +0000 2026","2042080043502092641",,,,"false","false",,"false","0","0","0",,"0",,"","Kok bisa? Seorang Menteri Keuangan tidak tahu/tidak diberitahu soal pengadaan 21.000 motor listrik tuk BGN/SPPG/MBG? 

Malah blio akui pernah tolak pengadaan? 🤔
https://t.co/1uW77qqETB","https://twitter.com/MindaXtv/status/2042080043502092641","https://x.com/MindaXtv/status/2042080043502092641","2095"
"2042072603079405880","Thu Apr 09 02:50:23 +0000 2026","2042072603079405880",,,,"false","false",,"false","0","0","0",,"0",,"","keadaan ekonomi saat ini lagi sukit bgt dampak dari perang amerika israel anj itu vs iran. dan presiden kita masih kekeuh mau mempertahankan MBG yg anggarannya ga ngotak. bahkan keadaan keuangan negara lagi kacau dan sulit, BGN masih melakukan pengadaan motor listrik buat SPPG","https://twitter.com/noonavia_/status/2042072603079405880","https://x.com/noonavia_/status/2042072603079405880","61"
"2042069788177134046","Thu Apr 09 02:39:11 +0000 2026","2042069788177134046",,,,"false","false",,"false","0","0","0",,"0",,"","Belum usai polemik motor listrik untuk program Makan Bergizi Gratis (MBG), kini Koperasi Desa Merah Putih juga menjadi sorotan dengan pengadaan ribuan kendaraannya. https://t.co/zvKBrCsutz","https://twitter.com/BiLLRaY2019/status/2042069788177134046","https://x.com/BiLLRaY2019/status/2042069788177134046","714"
"2042059928517669007","Thu Apr 09 02:00:01 +0000 2026","2042059928517669007",,,,"false","false",,"false","0","0","0",,"0",,"","Heboh Puluhan Ribu Motor Listrik untuk Kepala Dapur MBG, Benarkah Anggarannya Tembus Rp 2,4 Triliun?

Media sosial tengah dihebohkan oleh video viral yang menunjukkan ribuan motor listrik berlogo Badan Gizi Nasional (BGN) masih terbungkus plastik.

Narasi dalam video tersebut menyebutkan ada sekitar 70.000 unit kendaraan yang disiapkan untuk operasional program Makan Bergizi Gratis (MBG).

Menanggapi hal tersebut, Kepala Badan Gizi Nasional, Dadan Hindayana, membenarkan adanya pengadaan kendaraan tersebut.

Namun, ia memberikan klarifikasi terkait jumlah dan status distribusi motor-motor tersebut.

Selengkapnya: https://t.co/cCw8ljJ6Z2","https://twitter.com/akuratco/status/2042059928517669007","https://x.com/akuratco/status/2042059928517669007","96"
"2042052135412756583","Thu Apr 09 01:29:03 +0000 2026","2042052135412756583",,,,"false","false","true","false","686","45","93",,"483",,"","Nah ini lagi… !! 🫣😱

Belum usai polemik motor listrik untuk program MBG, kini Koperasi Desa Merah Putih juga menjadi sorotan dengan pengadaan ribuan kendaraannya. 

PT Putra Mandiri Jembar Tbk (PMJS) melalui anak usahanya PT Dipo Internasional Pahala Otomotif (DIPO) bersama PT Agrinas Pangan Nusantara (APN) menandatangani perjanjian pengadaan 20.600 unit truk 6 ban dengan nilai kontrak mencapai sekitar Rp10,83 triliun. 

Direktur Utama PMJS, Ie Putra, menjelaskan bahwa pengadaan ini didasarkan pada sejumlah kontrak yang telah disepakati. Kontrak induk pengadaan kendaraan untuk program Koperasi Desa/Kelurahan Merah Putih ditandatangani pada 28 November 2025 antara APN dan PT Krama Yudha Tiga Berlian Motors. 

Pada tanggal yang sama, 28 November 2025, juga ditandatangani kontrak turunan antara DIPO dan APN untuk pelaksanaan pengadaan kendaraan truk tersebut. Kemudian pada 10 Maret 2026, kedua pihak kembali menandatangani addendum kontrak turunan I terkait pengadaan truk 6 ban untuk program tersebut. Kontrak ini mulai berlaku efektif pada 16 Maret 2026, setelah Bank BNI menerbitkan Bank Garansi dari DIPO kepada APN dan DIPO menerima pembayaran uang muka sebesar Rp2,84 triliun dari APN. 

Melalui keterbukaan informasi pada Senin (6/4/2026), Ie Putra menyebut pengadaan ini akan dijalankan oleh DIPO sebagai dealer resmi yang ditunjuk oleh PT Krama Yudha Tiga Berlian Motors, sekaligus menyediakan layanan purna jual untuk mendukung operasional program. Dengan total 20.600 unit truk, pengadaan ini disebut menjadi salah satu proyek kendaraan berskala besar yang disiapkan untuk mendukung operasional Koperasi Desa/Kelurahan Merah Putih di berbagai daerah. 

Sc: voxpopular. id","https://twitter.com/MariaAlkaff_/status/2042052135412756583","https://x.com/MariaAlkaff_/status/2042052135412756583","29860"
"2041970155903971512","Wed Apr 08 20:03:17 +0000 2026","2041970155903971512",,,,"false","false",,"false","0","0","0",,"0",,"","Kepala BGN Sebut Pengadaan Motor Listrik MBG Capai 70 Ribu Tidak Benar, Mengaku Hanya 25 Ribu Saja
https://t.co/L4eOwpsdEE","https://twitter.com/bNdotzz/status/2041970155903971512","https://x.com/bNdotzz/status/2041970155903971512","22"
"2041938679355392440","Wed Apr 08 17:58:13 +0000 2026","2041938679355392440",,,,"false","false","true","false","0","0","0",,"0",,"","Punten dah... MBG ini emang selalu punya gebrakan baru buat memancing emosi warga-warga ye

Elektrifikasi itu penting. Tapi kalau pengadaan motor listrik cuma untuk elite embeghe, bukan transisi energi bos. Di mana prioritas untuk transport publik & akses energi yang adil buat warga? 

Ekonomi lesu, perang dunia di depan mata, embeghe tetapp gaspol terosss","https://twitter.com/enter_nusantara/status/2041938679355392440","https://x.com/enter_nusantara/status/2041938679355392440","86"
"2041806044616413528","Wed Apr 08 17:12:05 +0000 2026","2041927069849022912","2041806044616413528",,,"false","false",,"true","0","0","0",,"0",,"","@kompascom Sepenting apa sih motor listrik 42 juta ini buat kelancaran MBG. Se critical apa effectnya sampe harus ada pengadaan ga penting ini?!","https://twitter.com/LazyBearAja/status/2041927069849022912","https://x.com/LazyBearAja/status/2041927069849022912","64"
"2041925804108456383","Wed Apr 08 17:07:03 +0000 2026","2041925804108456383",,,,"false","false",,"false","0","0","0",,"0",,"","Menteri Keuangan Purbaya Yudhi Sadewa buka suara terkait pengadaan motor listrik untuk kebutuhan Satuan Pelayanan Pemenuhan Gizi (SPPG) dalam program Makan Bergizi Gratis (MBG). Pernyataan ini disampaikan di Kementerian Keuangan, Jakarta, Selasa (07/04/2026).

Purbaya menyebut penggunaan anggaran dalam program Badan Gizi Nasional (BGN) seharusnya difokuskan pada kebutuhan utama, khususnya belanja makanan. Ia menyampaikan bahwa pada tahun sebelumnya, Kementerian Keuangan sempat menolak usulan pengadaan komputer dan sepeda motor operasional. Penolakan tersebut dilakukan karena dinilai belum menjadi prioritas utama dalam program MBG.

Untuk pengajuan anggaran tahun ini, Purbaya mengaku belum mengetahui secara pasti dan akan melakukan pengecekan lebih lanjut. Ia menegaskan bahwa penolakan sebelumnya bukan berarti pengadaan tidak diperbolehkan, melainkan untuk memastikan fokus utama program tetap pada penyediaan makanan bagi masyarakat.

Di sisi lain, Kepala Badan Gizi Nasional Dadan Hindayana menjelaskan bahwa pengadaan motor listrik memang masuk dalam anggaran MBG tahun 2025. Ia menyebut realisasi motor listrik mencapai 21.801 unit dari total 25.000 unit yang dipesan, dan saat ini belum didistribusikan karena masih dalam proses administrasi sebagai Barang Milik Negara (BMN). Motor tersebut direncanakan untuk mendukung operasional Kepala SPPG, dengan proses pengadaan dilakukan secara bertahap sejak Desember 2025.

Source: https://t.co/Ga69JO5GzT
📷: https://t.co/Ga69JO5GzT
#pekalonganinfo *sv","https://twitter.com/pekalongan_info/status/2041925804108456383","https://x.com/pekalongan_info/status/2041925804108456383","215"
"2041914499415077166","Wed Apr 08 16:22:08 +0000 2026","2041914499415077166",,,,"false","false",,"false","0","0","0",,"0",,"","Jatah MBG Dipangkas 5 Hari Demi Hemat Rp20 Triliun, BGN Malah Pengadaan 21.801 Motor Listrik
https://t.co/jKitdvOkYD","https://twitter.com/bNdotzz/status/2041914499415077166","https://x.com/bNdotzz/status/2041914499415077166","22"
"2041711984404500947","Wed Apr 08 14:44:17 +0000 2026","2041889875818115248","2041711984404500947",,,"false","false",,"true","0","0","0",,"0",,"","@BBCIndonesia Guys, sjk awal proyek Maling Berkedok Gizi (MBG) mmg DIDISAIN utk GEROGOTI UANG RKYT. Satu fakta baru: si BOTAK dpt izin WoWo pengadaan 21rb MOTOR LISTRIK Rp. 1,2 T. SIAPA PELAKSANA PENGADAANNYA pasti makin KAYA shg 2029 WoWo bs ada modal. Ini sm aj PENGGELAPAN UANG RKYT DI APBN. https://t.co/FAJRCNp081","https://twitter.com/DaudJTP/status/2041889875818115248","https://x.com/DaudJTP/status/2041889875818115248","510"
"2041876775211561285","Wed Apr 08 13:52:14 +0000 2026","2041876775211561285",,,,"false","false",,"false","0","0","0",,"0",,"","Tapi pertanyaannya: Kenapa bisa sampai 'sebagian sudah keluar'? Siapa yang meloloskan anggarannya padahal Menkeu sudah bilang TIDAK prioritas tahun lalu? Ada 'penumpang gelap' yang maksa pengadaan ini demi cuan vendor?

🤣🤣🤣🤣

https://t.co/ZrIbmcJy7V

Menteri Keuangan Purbaya Yudhi Sadewa buka suara merespons motor listrik buat program MBG.","https://twitter.com/triwul82/status/2041876775211561285","https://x.com/triwul82/status/2041876775211561285","1501"
"2041871306946383971","Wed Apr 08 13:30:30 +0000 2026","2041871306946383971",,,,"false","false",,"false","0","0","0",,"0",,"","Menteri Keuangan Purbaya Yudhi Sadewa memastikan tidak ada anggaran baru untuk pengadaan motor listrik dalam program Makan Bergizi Gratis (MBG) pada tahun 2026.

Penegasan ini muncul di tengah polemik pengadaan kendaraan operasional dalam jumlah besar yang sempat menjadi sorotan publik. Unit motor yang telah tiba disebut berasal dari pengadaan tahun 2025. 

""Anggaran tahun lalu mustinya, tahun ini nggak ada. Ya tahun 2025, tahun ini kita pastiin nggak ada itu, mungkin keburu lewat tuh, abis itu kita berentiin,"" kata Purbaya di Kompleks Istana Kepresidenan, Jakarta, Rabu (8/4/2026).

Baca berita selengkapnya hanya di https://t.co/b5qg1C6zPr

#PurbayaYudhiSadewa #KementerianKeuangan #MotorListrik #MakanBergiziGratis #MBG #AnggaranNegara #APBN #KebijakanPemerintah #IsuPublik #Sindonews #BeritaTerkini","https://twitter.com/SINDOnews/status/2041871306946383971","https://x.com/SINDOnews/status/2041871306946383971","302"
"2041860723694067972","Wed Apr 08 12:48:27 +0000 2026","2041860723694067972",,,,"false","false",,"false","0","0","0",,"0",,"","AGAK buang’ anggaran buat pengadaan motor listrik mbg ya….","https://twitter.com/o0ppssieee/status/2041860723694067972","https://x.com/o0ppssieee/status/2041860723694067972","85"
"2041850605090795967","Wed Apr 08 12:08:14 +0000 2026","2041850605090795967",,,,"false","false",,"false","0","0","0",,"0",,"","Pengadaan motor listrik trail SPPG buat apaan sih gunanya? Bawa belanjaan bahan masak aja ribet, apalagi bawa ompreng MBG 🤔","https://twitter.com/ainanoteu/status/2041850605090795967","https://x.com/ainanoteu/status/2041850605090795967","30"
"2041808654656266271","Wed Apr 08 11:44:24 +0000 2026","2041844605583556951","2041808654656266271",,,"false","false",,"true","0","0","0",,"0",,"","Yang ngeraup keuntungan ya bawahan-bawahan anda, yg diem2 pengadaan 20rb unit ++ motor listrik ya orang2 anda, yg ngebabat hutan adat buat jadi food estate trus gagal panen ya kolega anda, yg ngide MBG tetap lanjut padahal menggerus habis APBN ya anak buah anda. 
Terus giliran kita, kita disuruh kerja sama dengan dipaksa diam aja ngelihat anda ngerusak negara ini? Ya gak mau lah, enak aja situ yg ngerusak kita cuma diam doang.","https://twitter.com/aoi_ookami11/status/2041844605583556951","https://x.com/aoi_ookami11/status/2041844605583556951","17"
"2041843731788353896","Wed Apr 08 11:40:55 +0000 2026","2041843731788353896",,,,"false","false",,"false","0","0","0",,"0",,"","DPR Panggil BGN soal Motor Listrik, Menkeu Purbaya Belum Tahu

Rencana pengadaan ribuan sepeda motor listrik oleh Badan Gizi Nasional (BGN) untuk operasional Satuan Pelayanan Pemenuhan Gizi (SPPG) menuai sorotan. Komisi IX DPR memastikan akan memanggil BGN guna meminta penjelasan terkait penggunaan anggaran tersebut.

Wakil Ketua Komisi IX DPR, Charles Honoris, menegaskan pentingnya akuntabilitas dalam penggunaan anggaran negara.

 ""Kami akan memanggil dan meminta pertanggungjawaban resmi dari BGN. Kita tidak akan membiarkan anggaran negara digunakan tanpa akuntabilitas yang jelas,"" ucapnya, sebagaimana dikutip https://t.co/kaQRrTrwBN.

Ia juga mengingatkan potensi pelanggaran bila pengadaan tetap dilakukan meski pernah ditolak Kementerian Keuangan.
 
""Kalau benar pengadaan ini sudah pernah ditolak oleh Kementerian Keuangan, lalu tetap dijalankan oleh BGN, maka ini sudah masuk ranah pelanggaran dalam tata kelola anggaran negara. Tidak boleh ada lembaga yang merasa bisa berjalan di luar mekanisme anggaran yang sah,"" kata Charles, Rabu (08/04).

Charles menilai pengadaan tersebut berpotensi menjadi pemborosan.

 ""Ini juga menunjukkan adanya potensi pemborosan yang serius. Di saat fiskal negara sedang tertekan, semua diminta berhemat, tapi justru ada pengadaan puluhan ribu motor listrik yang urgensinya tidak jelas. Saya tegaskan program gizi bukan program bagi-bagi proyek,"" ucapnya.

 ""Fokus utama harus pada perbaikan gizi anak, bukan pada pengadaan yang berpotensi mengada-ada. Kalau tidak ada penjelasan yang kuat dan transparan terkait dasar penganggaran dan urgensinya, maka ini patut diduga sebagai kebijakan yang tidak tepat dan harus dihentikan,"" sambungnya.

Sementara itu, Menteri Keuangan, Purbaya Yudhi Sadewa, mengungkapkan usulan pengadaan serupa pernah ditolak.
 
""Setahu saya tahun lalu pernah diajukan juga untuk motor dan komputer kalau enggak salah, tapi ditolak,"" ujar Purbaya di Kementerian Keuangan, Selasa (07/04).

Ia mengaku belum mengetahui pasti pengajuan terbaru.
 
""Yang tahun ini saya enggak tahu, nanti saya akan cek lagi. Harusnya sama treatment-nya,"" jelasnya sebagaimana dikutip https://t.co/o9Vw2vtXyn.

Purbaya menegaskan fokus utama program MBG harus pada penyediaan makanan.

 ""Bukan enggak boleh, kita enggak tahu programnya seperti apa. Tapi kan harusnya utamanya untuk makanan. Kalau yang pebisnisnya kan sudah untung cukup,"" tuturnya.

BGN sendiri telah mengonfirmasi pengadaan motor listrik tersebut. Kepala BGN, Dadan Hindayana, menyebut kendaraan itu untuk mendukung operasional kepala SPPG dan masuk anggaran 2025.

 ""Fungsinya untuk mendukung operasional Kepala SPPG,"" ujar Dadan kepada media seperti dikutip https://t.co/kaQRrTrwBN, Selasa (07/04).

Namun, motor belum dibagikan karena masih dalam proses administrasi BMN.

 ""Motor tersebut belum dibagikan. Setelah seluruhnya lengkap, akan dicatat terlebih dahulu sebagai BMN sebelum didistribusikan,"" tambahnya.

Ia juga meluruskan jumlah unit yang beredar.

 ""Informasi 70.000 unit itu tidak benar. Realisasi total motor listrik sebanyak 21.801 unit dari 25.000 unit yang dipesan di tahun 2025,"" sebut Dadan.

Polemik ini mencuat di tengah sorotan publik terhadap kondisi fiskal negara, termasuk defisit APBN yang mencapai Rp240,1 triliun per Maret 2026.","https://twitter.com/Melihat_Indo/status/2041843731788353896","https://x.com/Melihat_Indo/status/2041843731788353896","129"
"2041840981985935850","Wed Apr 08 11:30:00 +0000 2026","2041840981985935850",,,,"false","false",,"false","0","0","0",,"0",,"","Purbaya soal Pengadaan Motor Listrik MBG: Tahun Lalu Ditolak
https://t.co/qeEgVn9q7Y","https://twitter.com/tempodotco/status/2041840981985935850","https://x.com/tempodotco/status/2041840981985935850","3882"
"2041840268597719119","Wed Apr 08 11:27:10 +0000 2026","2041840268597719119",,,,"false","false",,"false","21","0","0",,"14",,"","Pengadaan motor listrik untuk program MBG lagi jadi sorotan. Kepala BGN, Dadan Hindayana mengungkap realisasi pengadaan ini mencapai lebih dari 21 ribu unit, namun belum didistribusikan.

Di sisi lain, data menunjukkan belanja kendaraan mencapai Rp1,39 triliun, sementara anggaran untuk makanan justru paling kecil.

Gimana nih menurut kalian?

#MBG #BGN #Motor #FGMedia","https://twitter.com/officialfgmedia/status/2041840268597719119","https://x.com/officialfgmedia/status/2041840268597719119","6839"
"2041837354592464933","Wed Apr 08 11:15:35 +0000 2026","2041837354592464933",,,,"false","false",,"false","0","0","0",,"1",,"","Kepala Badan Gizi Nasional (BGN) Dadan Hidayat merespon kritik terkait pengadaan motor listrik untuk operasional petugas MBG. 

Dadan menuturkan, pengadaan tersebut bukan kebijakan dadakan, 
Baca selengkapnya di:
https://t.co/hBLbg3bsqL https://t.co/eBZ5lLbXMz","https://twitter.com/jejaknarasiid/status/2041837354592464933","https://x.com/jejaknarasiid/status/2041837354592464933","72"
"2041808654656266271","Wed Apr 08 11:07:10 +0000 2026","2041835238452842740","2041808654656266271",,,"false","false",,"true","0","0","0",,"0",,"","@kompascom yee si gendut goblok, itu menteri lu saling sikut gatau menau pengadaan motor listrik MBG, malah kita yg disalahin.

program lu aja gajelas wok, goblok kabeh.","https://twitter.com/spacepiquant/status/2041835238452842740","https://x.com/spacepiquant/status/2041835238452842740","422"
"2041829708858585446","Wed Apr 08 10:45:12 +0000 2026","2041829708858585446",,,,"false","false",,"false","0","0","0",,"0",,"","BGN melakukan pengadaan motor listrik untuk mendukung operasional Program Makan Bergizi Gratis (MBG), khususnya bagi Kepala Satuan Pelayanan Pemenuhan Gizi (SPPG).

#suaramerdeka #suaramerdekacom #suaramerdekanetwork #spesifikasi #motorlistrik #bgn #sppg #programmbg https://t.co/G0aW2ovRiU","https://twitter.com/suaramerdeka/status/2041829708858585446","https://x.com/suaramerdeka/status/2041829708858585446","126"
"2041826265406304419","Wed Apr 08 10:31:31 +0000 2026","2041826265406304419",,,,"false","false",,"false","0","0","0",,"0",,"","Kepala Badan Gizi Nasional (BGN), Dadan Hindayana, memberikan klarifikasi terkait video viral yang menampilkan deretan motor listrik berlogo BGN di media sosial. Klarifikasi ini disampaikan menyusul beredarnya narasi yang menyebut adanya pengadaan hingga 70.000 unit kendaraan, khususnya untuk wilayah Jawa Barat.

Dadan menegaskan bahwa informasi tersebut tidak akurat atau hoaks. Ia menjelaskan, realisasi pengadaan motor listrik oleh BGN mencapai 21.801 unit dari total 25.000 unit yang dianggarkan pada tahun 2025. Kendaraan tersebut akan digunakan sebagai sarana operasional bagi petugas dalam mendukung distribusi dan pengawasan Program Makan Bergizi Gratis (MBG) di lapangan.

Meski demikian, hingga saat ini seluruh unit kendaraan tersebut belum didistribusikan karena masih dalam proses administrasi sebagai Barang Milik Negara (BMN). Melalui klarifikasi ini, pemerintah mengimbau masyarakat untuk lebih bijak dalam menyaring informasi yang beredar, terutama terkait program strategis nasional.

📖 Baca selengkapnya di https://t.co/M8Q6V4pNJG

#motormgb #BGN #panennews","https://twitter.com/panennews/status/2041826265406304419","https://x.com/panennews/status/2041826265406304419","64"
"2041824729917747532","Wed Apr 08 10:26:46 +0000 2026","2041825068876230891","2041824991604568127",,,"false","false",,"true","0","0","0",,"0",,"","Namun dalam artikel https://t.co/OaywIvOdEC ""Kepala Badan Gizi Nasional (BGN), Dadan Hindayana, memberikan klarifikasi terkait polemik pengadaan motor listrik untuk program Makan Bergizi Gratis (MBG) yang menjadi sorotan publik.","https://twitter.com/uniqo_id1/status/2041825068876230891","https://x.com/uniqo_id1/status/2041825068876230891","68"
"2041824729917747532","Wed Apr 08 10:26:00 +0000 2026","2041824875841789964","2041824729917747532",,,"false","false",,"true","0","0","0",,"0",,"","la mengaku belum mengetahui detail pengadaan tersebut dan akan melakukan pengecekan lebih lanjut.

Purbaya mengungkapkan usulan pengadaan motor listrik dan komputer untuk mendukung program Makan Bergizi Gratis (MBG) sebenarnya pernah diajukan pada tahun lalu.","https://twitter.com/uniqo_id1/status/2041824875841789964","https://x.com/uniqo_id1/status/2041824875841789964","44"
"2041808654656266271","Wed Apr 08 10:19:46 +0000 2026","2041823309650948523","2041808654656266271",,,"false","false",,"true","0","0","0",,"0",,"","@kompascom Oi gendud bubarkan kabinet gemuk lu, cancel program2 bancakan kyk MBG, kopdes, import mobil india, pengadaan puluhanribu motor listrik yg harganya nggak masuk akal, brenti bagi2 kue ke kroni &amp; balikin fungsi polisi serta tentara ke fungsi utama nya jgn biarkan mereka bernisnis","https://twitter.com/Jebeikhan1976/status/2041823309650948523","https://x.com/Jebeikhan1976/status/2041823309650948523","323"
"2041791672846315707","Wed Apr 08 10:17:11 +0000 2026","2041822656568389670","2041791672846315707",,,"false","false",,"true","0","0","0",,"0",,"","@BANGSAygSUJUD @prabowo @99propaganda @are_inismyname @BahamasJefry @coldbrew165 @darbento88 @florieliciouss @Ndons_Back @FDonghun @gaianuova @IrawanRommi kalau mau maju bubarkan kabinet gemuk, cancel program2 bancakan kyk MBG, kopdes, import mobil india, pengadaan puluhanribu motor listrik yg harganya nggak masuk akal, brenti bagi2 kue ke kroni &amp; balikin fungsi polisi serta tentara ke fungsi utama nya jgn biarkan mereka bernisnis","https://twitter.com/Jebeikhan1976/status/2041822656568389670","https://x.com/Jebeikhan1976/status/2041822656568389670","83"
"2041819926592417959","Wed Apr 08 10:06:20 +0000 2026","2041819926592417959",,,,"false","false",,"false","0","0","0",,"0",,"","Kepala Badan Gizi Nasional (BGN) Dadan Hindayana menjelaskan bahwa pengadaan motor listrik untuk operasional Satuan Pelayanan Pemenuhan Gizi (SPPG) dilakukan dengan harga sekitar Rp42 juta per unit dan diklaim masih berada di bawah harga pasar.

""Harga pasaran Rp 52 juta, tapi kita beli kalau enggak salah Rp 42 juta, di bawah harga pasaran,"" ujar Dadan di Istana, Jakarta, Rabu (8/4).

Dadan menegaskan bahwa motor listrik tersebut memang diperuntukkan bagi kebutuhan operasional kepala SPPG dalam mendukung program Makan Bergizi Gratis (MBG). Pengadaan ini juga telah masuk dalam perencanaan anggaran pemerintah, sehingga bukan merupakan kebijakan mendadak.

Ia juga meluruskan berbagai informasi yang beredar di masyarakat, termasuk soal jumlah unit yang sempat disebut mencapai puluhan ribu. Menurutnya, angka tersebut tidak benar dan jumlah realisasi motor listrik jauh lebih rendah dari klaim yang viral.","https://twitter.com/RadioElshinta/status/2041819926592417959","https://x.com/RadioElshinta/status/2041819926592417959","1198"
"2041818382287217112","Wed Apr 08 10:00:12 +0000 2026","2041818382287217112",,,,"false","false",,"false","0","0","0",,"0",,"","Nah, loh! Menkeu Purbaya mengaku tak mengetahui pengadaan 25 ribu motor listrik untuk program Makan Bergizi Gratis (MBG). Padahal sempat ditolak pengajuan belanja di 2025. https://t.co/ylGRog6Ffw","https://twitter.com/validnewsid/status/2041818382287217112","https://x.com/validnewsid/status/2041818382287217112","104"
"2041815171698716859","Wed Apr 08 09:47:26 +0000 2026","2041815171698716859",,,,"false","false",,"false","0","0","0",,"0",,"","Siapa PT Yasa Artha Trimanunggal? Pemenang Pengadaan Motor Trail Listrik MBG
https://t.co/9JRHQp2pk2","https://twitter.com/adi_sujarw84026/status/2041815171698716859","https://x.com/adi_sujarw84026/status/2041815171698716859","46"
"2041810560980021551","Wed Apr 08 09:29:07 +0000 2026","2041810560980021551",,,,"false","false",,"false","0","0","0",,"0",,"","baca berita, yg nongol pengadaan motor listrik buat sppg mbg 💫","https://twitter.com/kang_baks0/status/2041810560980021551","https://x.com/kang_baks0/status/2041810560980021551","85"
"2041809157729480789","Wed Apr 08 09:23:32 +0000 2026","2041809157729480789",,,,"false","false",,"false","0","0","0",,"0",,"","Dana pendidikan -&gt; MBG -&gt; kampanye pilpres Prabowo Gibran 2029.
#PrabowoAdlhJokowi3Periode 

Total ada 21.000 lebih unit atau 1,2 triliun lebih. 
#PrabowoAdlhJokowi3Periode 

""BGN Benarkan Pengadaan Motor Listrik untuk Kepala SPPG Seharga Rp56, 8 Juta Per Unit Bikin Publik Kaget"" https://t.co/H4z8dgL6a7","https://twitter.com/BlenkHead3737/status/2041809157729480789","https://x.com/BlenkHead3737/status/2041809157729480789","182"
"2041783904403918900","Wed Apr 08 07:43:11 +0000 2026","2041783904403918900",,,,"false","false",,"false","0","0","0",,"0",,"","Dana pendidikan dipakai untuk MBG. 
MBG dipakai untuk kampanye pilpres Prabowo Gibran 2029.
#PrabowoAdlhJokowi3Periode 

""BGN Benarkan Pengadaan Motor Listrik untuk Kepala SPPG Seharga Rp56, 8 Juta Per Unit Bikin Publik Kaget""
#PrabowoAdlhJokowi3Periode https://t.co/sNTRsMohC9","https://twitter.com/MichelAdam1515/status/2041783904403918900","https://x.com/MichelAdam1515/status/2041783904403918900","640"
"2041780592866656619","Wed Apr 08 07:30:02 +0000 2026","2041780592866656619",,,,"false","false",,"false","0","0","0",,"0",,"","BGN Tingkatkan Program MBG dengan Pengadaan 25 Ribu Motor Listrik

https://t.co/pr3ZROs81Y","https://twitter.com/obrolanid/status/2041780592866656619","https://x.com/obrolanid/status/2041780592866656619","182"
"2041410645749371119","Wed Apr 08 07:06:42 +0000 2026","2041774720643924440","2041410645749371119",,,"false","false",,"true","0","0","0",,"0",,"","@tempodotco Tentunya pengadaan motor listrik yang dianggarkan di tahun 2025 tersebut menjadi pendukung operasional lapangan untuk SPPG dalam pelaksanaan program MBG, terutama untuk wilayah yang susah dijangkau dengan kendaraan besar.
#LanjutkanMBG","https://twitter.com/BatokSiwur/status/2041774720643924440","https://x.com/BatokSiwur/status/2041774720643924440","70"
